ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
105.039626,-22.719521,0.07,0.06,0,07000951-2243102,5.738,0.011,0.020,217385.2,5.005,0.035,0.038,209850.5,4.792,0.013,0.020,102239.8,AEA,111,111,000,662666,29.0,0,0,0.7330,0.2130,0.9460
39.599111,39.169418,0.08,0.06,0,02382378+3910099,6.058,0.017,0.024,114612.0,5.005,0.009,0.017,138646.9,4.488,0.015,0.021,106223.4,AAA,111,111,000,663656,25.4,0,0,1.0530,0.5170,1.5700
308.548673,-13.721131,0.08,0.08,90,20341168-1343160,5.156,0.033,0.037,291762.9,5.005,0.063,0.065,129392.8,4.817,0.013,0.020,96520.6,EEA,111,111,000,162666,24.0,0,0,0.1510,0.1880,0.3390
125.107187,-15.439823,0.07,0.06,0,08202572-1526233,5.890,0.021,0.027,176372.1,5.005,0.043,0.045,182772.1,4.666,0.013,0.020,107156.9,AAA,111,111,000,663646,32.2,0,0,0.8850,0.3390,1.2240
92.553802,17.838778,0.06,0.06,90,06101291+1750196,5.906,0.019,0.026,167892.0,5.005,0.049,0.051,164782.1,4.586,0.021,0.026,152061.8,AAA,111,111,000,663646,22.0,0,0,0.9010,0.4190,1.3200
22.011037,-20.433723,0.08,0.08,90,01280264-2026014,5.540,0.025,0.030,235196.0,5.006,0.075,0.076,159041.3,4.835,0.015,0.021,105298.0,EEA,111,111,000,261666,111.2,0,0,0.5340,0.1710,0.7050
90.700983,-53.582741,0.08,0.07,0,06024823-5334578,5.480,0.011,0.020,231969.0,5.006,0.015,0.021,153642.0,4.823,0.007,0.016,106468.2,EAA,111,111,00d,263646,34.1,0,0,0.4740,0.1830,0.6570
294.247039,-28.054842,0.06,0.06,90,19365928-2803174,5.895,0.011,0.020,147716.8,5.006,0.015,0.021,143387.1,4.674,0.005,0.016,110108.3,AAA,111,111,ddd,664634,23.6,0,0,0.8890,0.3320,1.2210
37.455970,44.155853,0.07,0.07,90,02294943+4409210,5.676,0.015,0.023,214797.9,5.006,0.033,0.036,209657.3,4.801,0.013,0.020,138363.0,AEA,111,111,000,561644,21.2,0,0,0.6700,0.2050,0.8750
201.763144,-49.384888,0.06,0.06,90,13270315-4923055,5.909,0.011,0.020,167428.7,5.006,0.011,0.018,170415.9,4.691,0.011,0.018,128830.9,AAA,111,111,000,665666,30.9,0,0,0.9030,0.3150,1.2180
3.555116,-35.808315,0.08,0.06,0,00141322-3548299,5.761,0.011,0.020,131229.0,5.006,0.099,0.100,120645.2,4.912,0.013,0.020,74408.1,AAA,111,111,000,665656,56.7,0,0,0.7550,0.0940,0.8490
278.088851,-39.704014,0.08,0.08,90,18322132-3942144,5.328,0.270,0.270,249017.6,5.006,0.009,0.017,143387.1,4.935,0.015,0.021,89623.1,DEA,311,111,d00,062666,20.7,0,0,0.3220,0.0710,0.3930
10.970991,7.555178,0.10,0.07,90,00435303+0733186,5.705,0.033,0.037,188551.5,5.006,0.027,0.031,129273.7,4.839,0.011,0.018,112413.9,AAA,111,111,000,366656,26.5,0,0,0.6990,0.1670,0.8660
117.031857,8.834626,0.08,0.06,0,07480764+0850046,5.693,0.011,0.020,160409.5,5.006,0.037,0.040,124884.9,4.684,0.017,0.023,105395.0,AAA,111,111,00d,563645,53.2,0,0,0.6870,0.3220,1.0090
306.636817,35.683361,0.07,0.06,0,20263283+3541000,5.699,0.015,0.023,159525.5,5.006,0.009,0.017,124884.9,4.823,0.007,0.016,86540.6,AAA,111,111,000,664766,21.5,0,0,0.6930,0.1830,0.8760
23.571470,42.380573,0.07,0.07,90,01341715+4222500,5.615,0.033,0.037,197892.8,5.006,0.035,0.038,159041.3,4.771,0.015,0.021,104236.5,AAA,111,111,000,564656,53.6,0,0,0.6090,0.2350,0.8440
91.223706,-14.120132,0.07,0.07,90,06045368-1407124,5.582,0.011,0.020,154749.8,5.006,0.003,0.015,124884.9,4.696,0.017,0.023,100697.8,AEA,111,111,000,572646,20.8,0,0,0.5760,0.3100,0.8860
109.094605,-21.178808,0.06,0.06,0,07162270-2110437,5.824,0.019,0.026,181063.1,5.006,0.029,0.033,182603.9,4.737,0.011,0.018,103901.1,AAA,111,111,00d,664646,21.1,0,0,0.8180,0.2690,1.0870
331.869169,19.475510,0.07,0.07,0,22072860+1928318,5.079,0.033,0.037,292300.8,5.006,0.047,0.049,148426.0,4.888,0.003,0.015,90410.7,EAA,111,111,000,165656,59.6,0,0,0.0730,0.1180,0.1910
67.430950,-29.029800,0.06,0.06,90,04294342-2901472,5.570,0.013,0.021,221019.2,5.006,0.027,0.031,176404.6,4.774,0.005,0.016,97010.8,AAA,111,111,000,564666,22.6,0,0,0.5640,0.2320,0.7960
311.998256,39.287678,0.07,0.06,90,20475958+3917156,5.202,0.017,0.024,321092.4,5.006,0.021,0.026,189021.0,4.828,0.009,0.017,80393.3,AAA,111,111,000,464666,25.5,0,0,0.1960,0.1780,0.3740
133.500168,-35.489750,0.07,0.06,0,08540004-3529231,5.777,0.009,0.019,164675.9,5.006,0.027,0.031,164630.4,4.741,0.013,0.020,90161.3,AAA,111,111,000,664645,28.1,0,0,0.7710,0.2650,1.0360
245.411978,70.497620,0.08,0.07,0,16213887+7029514,5.455,0.015,0.023,192943.4,5.007,0.005,0.016,129154.6,4.847,0.011,0.018,76316.8,AEA,111,111,000,562666,42.5,0,0,0.4480,0.1600,0.6080
89.270603,-41.243576,0.06,0.06,90,05570494-4114368,5.842,0.009,0.019,113665.9,5.007,0.023,0.027,116442.1,4.722,0.019,0.024,88638.0,AAA,111,111,000,666644,21.8,0,0,0.8350,0.2850,1.1200
243.453633,-4.187240,0.10,0.07,0,16134887-0411140,5.651,0.009,0.019,166736.2,5.007,0.075,0.076,129154.6,4.865,0.017,0.023,89211.3,AEA,111,111,000,561644,26.6,0,0,0.6440,0.1420,0.7860
41.592117,49.653076,0.06,0.06,90,02462210+4939110,5.530,0.011,0.020,206742.6,5.007,0.011,0.018,138391.7,4.807,0.007,0.016,104380.7,AAA,111,111,000,464666,33.0,0,0,0.5230,0.2000,0.7230
225.294380,-39.446239,0.06,0.06,90,15011065-3926464,5.829,0.007,0.018,168201.6,5.007,0.037,0.040,182435.8,4.651,0.011,0.018,124744.1,AAA,111,111,000,663656,20.9,0,0,0.8220,0.3560,1.1780
148.637998,-11.619472,0.09,0.07,90,09543311-1137100,5.874,0.013,0.021,172913.9,5.007,0.021,0.026,176242.2,4.702,0.009,0.017,107305.0,AEA,111,111,000,662656,31.3,0,0,0.8670,0.3050,1.1720
90.263058,-37.071663,0.06,0.06,90,06010313-3704179,5.450,0.021,0.027,187253.5,5.007,0.037,0.040,133693.4,4.860,0.019,0.024,83641.2,AAA,111,111,000,663666,22.3,0,0,0.4430,0.1470,0.5900
72.739059,20.855433,0.06,0.06,90,04505737+2051195,5.988,0.011,0.020,145288.1,5.007,0.013,0.020,164478.8,4.659,0.009,0.017,107850.0,AAA,111,111,000,664666,44.9,0,0,0.9810,0.3480,1.3290
303.722607,3.406938,0.08,0.07,0,20145342+0324249,5.426,0.041,0.044,205130.4,5.007,0.055,0.057,116442.1,4.838,0.011,0.018,91457.6,EEA,111,111,000,262666,28.3,0,0,0.4190,0.1690,0.5880
160.499335,-45.859306,0.06,0.06,90,10415984-4551335,5.956,0.011,0.020,117497.9,5.007,0.011,0.018,133693.4,4.606,0.013,0.020,102098.7,AAA,111,111,00d,666666,27.1,0,0,0.9490,0.4010,1.3500
296.412797,-70.626755,0.07,0.06,0,19453907-7037363,5.436,0.009,0.019,250051.8,5.007,0.025,0.029,153500.6,4.805,0.009,0.017,97593.3,AAA,111,111,000,363666,24.9,0,0,0.4290,0.2020,0.6310
173.210255,-12.342579,0.09,0.08,90,11325046-1220332,5.793,0.013,0.021,151436.3,5.007,0.045,0.047,158894.9,4.603,0.009,0.017,98905.4,AEA,111,111,000,662656,40.7,0,0,0.7860,0.4040,1.1900
279.777024,-31.847176,0.09,0.09,0,18390648-3150498,5.826,0.015,0.023,157409.2,5.007,0.075,0.076,143255.1,4.529,0.298,0.298,144484.1,AED,113,111,00d,661605,20.3,0,0,0.8190,0.4780,1.2970
35.811751,62.941608,0.07,0.07,90,02231482+6256297,5.980,0.007,0.018,136593.5,5.007,0.047,0.049,138391.7,4.654,0.009,0.017,128771.6,AAA,111,111,000,665646,22.5,0,0,0.9730,0.3530,1.3260
148.061059,25.108238,0.08,0.06,0,09521465+2506296,5.610,0.015,0.023,179238.0,5.007,0.013,0.020,188847.0,4.848,0.011,0.018,107701.1,AAA,111,111,000,665666,62.0,0,0,0.6030,0.1590,0.7620
88.127332,50.776901,0.06,0.06,90,05523055+5046368,5.596,0.019,0.026,208463.5,5.007,0.029,0.033,148289.4,4.872,0.015,0.021,116847.7,AAA,111,111,000,665666,27.2,0,0,0.5890,0.1350,0.7240
299.946495,-50.855801,0.07,0.07,90,19594715-5051208,5.596,0.013,0.021,181564.1,5.007,0.075,0.076,138391.7,4.816,0.011,0.018,93329.7,AEA,111,111,0d0,361656,28.6,0,0,0.5890,0.1910,0.7800
114.636152,22.308130,0.08,0.07,90,07383267+2218292,5.769,0.011,0.020,197165.1,5.008,0.027,0.031,158748.6,4.761,0.011,0.018,133973.8,AAA,111,111,000,462456,21.5,0,0,0.7610,0.2470,1.0080
329.837641,-46.343372,0.07,0.07,90,21592103-4620361,5.592,0.025,0.030,248673.8,5.008,0.033,0.036,188673.1,4.801,0.007,0.016,108647.6,AEA,111,111,00d,362656,53.5,0,0,0.5840,0.2070,0.7910
9.946642,82.493736,0.08,0.07,0,00394719+8229374,5.256,0.001,0.017,257057.3,5.008,0.101,0.102,133570.3,4.952,0.027,0.031,88230.8,EAA,111,111,000,264655,45.0,0,0,0.2480,0.0560,0.3040
267.929798,12.851722,0.07,0.06,0,17514315+1251061,5.905,0.021,0.027,136593.5,5.008,0.019,0.024,138264.3,4.725,0.009,0.017,124859.0,AAA,111,111,000,664656,21.3,0,0,0.8970,0.2830,1.1800
60.850944,54.723930,0.07,0.07,90,04032422+5443261,5.654,0.009,0.019,190910.6,5.008,0.033,0.036,153359.3,4.661,0.013,0.020,146899.4,AEA,111,111,000,661546,34.9,0,0,0.6460,0.3470,0.9930
252.311719,-69.532990,0.07,0.06,0,16491481-6931587,5.834,0.019,0.026,150948.9,5.008,0.021,0.026,143123.2,4.729,0.007,0.016,112155.4,AAA,111,111,000,663747,28.3,0,0,0.8260,0.2790,1.1050
100.011023,-27.789757,0.06,0.06,90,06400264-2747231,5.766,0.013,0.021,144887.2,5.008,0.011,0.018,124655.1,4.751,0.013,0.020,89334.7,AAA,111,111,000,664666,31.4,0,0,0.7580,0.2570,1.0150
307.942177,42.880085,0.07,0.07,90,20314612+4252483,6.529,0.009,0.019,71751.3,5.008,0.015,0.021,133570.3,4.300,0.033,0.036,166502.2,AAE,111,111,000,665616,20.2,0,0,1.5210,0.7080,2.2290
294.412703,18.108969,0.07,0.06,0,19373904+1806322,6.230,0.013,0.021,91291.4,5.008,0.007,0.016,138264.3,4.457,0.007,0.016,117117.0,AAA,111,111,000,677777,21.4,0,0,1.2220,0.5510,1.7730
346.653413,59.419807,0.12,0.07,0,23063681+5925113,4.934,0.019,0.026,322723.1,5.008,0.021,0.026,116334.9,5.053,0.013,0.020,80393.3,EAA,111,111,000,264666,22.2,0,0,-0.0740,-0.0450,-0.1190
0.623723,8.485437,0.07,0.06,90,00022969+0829075,5.077,0.003,0.017,313783.4,5.008,0.043,0.045,143123.2,4.910,0.013,0.020,101723.2,AAA,111,111,000,466655,21.4,0,0,0.0690,0.0980,0.1670
295.870344,-32.521904,0.06,0.06,90,19432888-3231188,5.818,0.005,0.018,175885.5,5.008,0.005,0.016,133570.3,4.787,0.007,0.016,99224.8,AAA,111,111,000,664666,24.2,0,0,0.8100,0.2210,1.0310
122.323950,-60.138973,0.06,0.06,90,08091774-6008203,5.733,0.003,0.017,171486.5,5.008,0.025,0.029,138264.3,4.736,0.013,0.020,100466.2,AAA,111,111,000,664656,21.6,0,0,0.7250,0.2720,0.9970
130.922575,9.339819,0.07,0.06,90,08434141+0920233,5.437,0.017,0.024,267688.7,5.008,0.055,0.057,176080.0,4.852,0.009,0.017,132014.0,AAA,111,111,000,365666,45.9,0,0,0.4290,0.1560,0.5850
115.681497,34.000183,0.09,0.07,0,07424355+3400006,5.147,0.031,0.035,349647.2,5.008,0.013,0.020,170102.2,4.905,0.011,0.018,113349.6,EEA,111,111,000,262666,30.4,0,0,0.1390,0.1030,0.2420
57.255541,-13.137504,0.09,0.07,0,03490132-1308150,5.676,0.005,0.018,193655.6,5.008,0.013,0.020,164327.4,4.771,0.013,0.020,119679.6,AAA,111,111,000,665656,38.9,0,0,0.6680,0.2370,0.9050
288.374386,30.715437,0.06,0.06,0,19132985+3042555,5.820,0.013,0.021,147716.8,5.008,0.025,0.029,133570.3,4.811,0.029,0.033,111434.6,AAA,111,111,000,663556,25.6,0,0,0.8120,0.1970,1.0090
22.328655,-10.284994,0.10,0.06,90,01291887-1017059,5.744,0.007,0.018,188291.2,5.008,0.031,0.034,133570.3,4.755,0.015,0.021,102192.7,AAA,111,111,000,664655,55.1,0,0,0.7360,0.2530,0.9890
65.854371,16.777294,0.08,0.07,90,04232504+1646382,5.040,0.011,0.020,324660.9,5.009,0.017,0.023,158602.5,4.945,0.015,0.021,74717.1,EEA,111,111,000,262655,51.3,0,0,0.0310,0.0640,0.0950
294.435120,1.455539,0.06,0.06,0,19374442+0127199,5.997,0.019,0.026,117119.7,5.009,0.035,0.038,133447.4,4.523,0.029,0.033,118091.9,AAA,111,111,000,665656,22.7,0,0,0.9880,0.4860,1.4740
228.743214,65.971420,0.08,0.07,0,15145837+6558171,5.705,0.025,0.030,158646.3,5.009,0.053,0.055,120312.3,4.740,0.013,0.020,114926.4,AAA,111,111,000,464656,34.2,0,0,0.6960,0.2690,0.9650
242.406896,5.266377,0.08,0.07,90,16093765+0515589,5.788,0.015,0.023,168744.6,5.009,0.025,0.029,158602.5,4.723,0.007,0.016,116740.1,AAA,111,111,000,664656,20.1,0,0,0.7790,0.2860,1.0650
125.762635,27.093882,0.07,0.06,0,08230303+2705379,5.708,0.033,0.037,181647.7,5.009,0.051,0.053,138137.0,4.818,0.007,0.016,122806.1,AAA,111,111,000,466656,40.4,0,0,0.6990,0.1910,0.8900
304.191446,-15.181384,0.08,0.07,0,20164594-1510529,5.553,0.009,0.019,188899.1,5.009,0.075,0.076,124540.3,4.805,0.005,0.016,87987.3,AEA,111,111,000,561666,22.5,0,0,0.5440,0.2040,0.7480
351.727965,-73.836494,0.09,0.06,0,23265471-7350113,5.551,0.013,0.021,176616.0,5.009,0.023,0.027,128916.9,4.855,0.009,0.017,84027.2,AAA,111,111,000,564666,29.0,0,0,0.5420,0.1540,0.6960
303.192756,9.214776,0.13,0.06,0,20124626+0912531,5.903,0.011,0.020,146632.4,5.009,0.035,0.038,153218.1,4.653,0.017,0.023,104765.9,AAA,111,111,000,663646,20.5,0,0,0.8940,0.3560,1.2500
326.864580,57.776875,0.12,0.06,0,21472749+5746367,5.897,0.025,0.030,157990.1,5.009,0.035,0.038,169945.6,4.776,0.017,0.023,96832.2,AAA,111,111,000,665666,24.7,0,0,0.8880,0.2330,1.1210
174.979063,-33.705124,0.06,0.06,90,11395497-3342184,5.802,0.013,0.021,160927.4,5.009,0.051,0.053,182100.0,4.606,0.011,0.018,121344.5,AAA,111,111,000,663646,21.4,0,0,0.7930,0.4030,1.1960
178.178918,-19.190788,0.06,0.06,90,11524294-1911268,5.659,0.015,0.023,177349.5,5.009,0.025,0.029,142991.4,4.813,0.009,0.017,93588.0,AAA,111,111,000,663666,21.8,0,0,0.6500,0.1960,0.8460
320.578019,16.120993,0.08,0.08,90,21221872+1607155,5.495,0.001,0.017,192499.7,5.009,0.244,0.244,158602.5,4.447,0.007,0.016,99453.5,ADA,131,111,000,230656,28.6,0,0,0.4860,0.5620,1.0480
4.752222,50.404709,0.07,0.07,90,00190053+5024169,5.947,0.007,0.018,150879.4,5.009,0.003,0.015,142991.4,4.717,0.017,0.023,130202.7,AEA,111,111,000,662555,39.4,0,0,0.9380,0.2920,1.2300
326.815866,-32.945889,0.06,0.06,90,21471580-3256452,5.735,0.013,0.021,225647.2,5.009,0.013,0.020,231904.9,4.751,0.001,0.015,139965.2,AAA,111,111,000,663636,20.7,0,0,0.7260,0.2580,0.9840
292.373825,-38.091705,0.06,0.06,90,19292971-3805301,5.863,0.017,0.024,152135.3,5.009,0.025,0.029,133447.4,4.586,0.007,0.016,119404.3,AAA,111,111,000,673737,23.6,0,0,0.8540,0.4230,1.2770
97.042521,-32.580025,0.08,0.08,90,06281020-3234480,5.062,0.264,0.264,307347.7,5.009,0.031,0.034,175917.9,4.909,0.009,0.017,88678.8,DEA,311,111,d00,062666,36.0,0,0,0.0530,0.1000,0.1530
256.360717,14.233146,0.09,0.07,0,17052657+1413593,5.764,0.023,0.029,178578.8,5.009,0.033,0.036,148016.5,4.570,0.007,0.016,129843.4,AEA,111,111,000,661636,38.3,0,0,0.7550,0.4390,1.1940
32.625209,-45.446941,0.07,0.06,0,02103005-4526489,5.498,0.011,0.020,212926.6,5.009,0.009,0.017,182100.0,4.847,0.015,0.021,100605.1,AAA,111,111,00d,466666,73.9,0,0,0.4890,0.1620,0.6510
115.819614,-59.276005,0.07,0.07,0,07431670-5916336,5.928,0.013,0.021,138429.9,5.009,0.023,0.027,148016.5,4.594,0.003,0.015,122693.1,AAE,111,111,000,664626,38.0,0,0,0.9190,0.4150,1.3340
14.991801,31.853807,0.07,0.06,90,00595803+3151137,5.575,0.007,0.018,205319.4,5.009,0.019,0.024,138137.0,4.821,0.017,0.023,122467.3,AAA,111,111,000,465666,24.5,0,0,0.5660,0.1880,0.7540
293.628143,-51.214848,0.08,0.07,0,19343075-5112534,5.870,0.011,0.020,156469.6,5.010,0.023,0.027,128798.3,4.577,0.011,0.018,129009.0,AAE,111,111,000,773726,21.3,0,0,0.8600,0.4330,1.2930
130.240901,-29.048563,0.07,0.07,0,08405781-2902548,5.597,0.015,0.023,215590.7,5.010,0.075,0.076,164025.0,4.568,0.005,0.016,109451.1,AEA,111,111,000,561646,22.0,0,0,0.5870,0.4420,1.0290
292.243775,-29.674105,0.06,0.06,90,19285850-2940267,5.842,0.011,0.020,144753.8,5.010,0.041,0.044,142859.8,4.532,0.027,0.031,129903.2,AAA,111,111,000,663635,24.3,0,0,0.8320,0.4780,1.3100
299.964022,-34.697845,0.07,0.07,90,19595136-3441522,5.042,0.033,0.037,359443.0,5.010,0.019,0.024,169789.2,4.863,0.011,0.018,102617.2,EAA,111,111,d00,173767,20.3,0,0,0.0320,0.1470,0.1790
83.463457,-63.547180,0.06,0.06,90,05335122-6332498,5.753,0.019,0.026,141654.4,5.010,0.019,0.024,120201.5,4.837,0.011,0.018,77022.9,AAA,111,111,000,664655,30.4,0,0,0.7430,0.1730,0.9160
74.693013,56.052006,0.06,0.06,90,04584632+5603072,5.817,0.015,0.023,209232.9,5.010,0.001,0.015,194944.1,4.792,0.011,0.018,121512.2,AAA,111,111,000,663655,23.2,0,0,0.8070,0.2180,1.0250
288.237551,-36.425014,0.06,0.06,0,19125701-3625300,5.848,0.017,0.024,154251.7,5.010,0.047,0.049,147880.2,4.719,0.023,0.027,113193.1,AAA,111,111,000,664646,20.3,0,0,0.8380,0.2910,1.1290
96.672966,-52.960472,0.07,0.07,90,06264151-5257376,5.831,0.007,0.018,167892.0,5.010,0.039,0.042,164025.0,4.677,0.017,0.023,121792.4,AEA,111,111,0d0,662646,42.2,0,0,0.8210,0.3330,1.1540
331.583548,-9.295824,0.09,0.08,90,22062005-0917449,5.867,0.013,0.021,180148.2,5.010,0.029,0.033,164025.0,4.666,0.011,0.018,110922.6,AAA,111,111,000,663646,24.8,0,0,0.8570,0.3440,1.2010
93.302090,10.627079,0.07,0.07,90,06131250+1037374,5.253,0.039,0.043,257768.6,5.010,0.015,0.021,175755.9,4.849,0.011,0.018,103948.9,EAA,111,111,000,263666,21.7,0,0,0.2430,0.1610,0.4040
253.971684,-66.190483,0.15,0.07,0,16555320-6611257,5.919,0.019,0.026,134843.5,5.010,0.017,0.023,128798.3,4.710,0.013,0.020,106517.3,AAA,111,111,00d,664634,23.5,0,0,0.9090,0.3000,1.2090
100.030617,9.300460,0.07,0.07,0,06400734+0918016,5.758,0.021,0.027,145958.7,5.010,0.075,0.076,169789.2,4.850,0.009,0.017,87381.6,AEA,111,111,000,661666,32.7,0,0,0.7480,0.1600,0.9080
85.722752,-33.958382,0.06,0.06,0,05425346-3357301,5.499,0.031,0.035,185280.6,5.010,0.029,0.033,164025.0,4.848,0.019,0.024,84570.7,AAA,111,111,000,563656,20.6,0,0,0.4890,0.1620,0.6510
105.469118,-15.384689,0.06,0.06,90,07015258-1523048,5.634,0.017,0.024,194459.9,5.010,0.009,0.017,158456.5,4.842,0.023,0.027,88027.8,AAA,111,111,000,563666,21.7,0,0,0.6240,0.1680,0.7920
133.349855,-26.172428,0.06,0.06,0,08532396-2610207,5.934,0.005,0.018,142505.0,5.010,0.003,0.015,169789.2,4.661,0.007,0.016,111434.6,AAA,111,111,00d,664646,26.7,0,0,0.9240,0.3490,1.2730
17.044340,-12.168090,0.12,0.09,0,01081064-1210051,5.618,0.013,0.021,234547.1,5.010,0.005,0.016,169789.2,4.839,0.011,0.018,104910.8,AAA,111,111,000,564666,56.8,0,0,0.6080,0.1710,0.7790
335.700571,85.061722,0.08,0.08,0,22224813+8503421,5.840,0.444,0.444,155392.5,5.010,0.031,0.034,124425.7,4.906,0.015,0.021,92049.2,DAA,311,111,000,065666,41.3,0,0,0.8300,0.1040,0.9340
313.520101,44.861443,0.07,0.07,90,20540482+4451411,6.383,0.019,0.026,82078.6,5.010,0.013,0.020,133324.5,4.268,0.033,0.036,160036.9,AEE,111,111,000,772616,24.2,0,0,1.3730,0.7420,2.1150
218.073782,80.340813,0.07,0.06,90,14321770+8020269,5.776,0.023,0.029,153826.1,5.010,0.035,0.038,124425.7,4.753,0.013,0.020,109703.4,AAA,111,111,000,675635,26.1,0,0,0.7660,0.2570,1.0230
295.335763,-5.727916,0.07,0.06,0,19412058-0543404,5.880,0.013,0.021,135029.9,5.010,0.017,0.023,133324.5,4.716,0.035,0.038,98859.9,AAA,111,111,0d0,773767,33.1,0,0,0.8700,0.2940,1.1640
243.075894,-27.926378,0.08,0.08,90,16121821-2755349,4.980,0.250,0.250,343107.3,5.010,0.025,0.029,124425.7,4.976,0.023,0.027,83372.0,DEA,311,111,00d,062666,20.1,0,0,-0.0300,0.0340,0.0040
127.576165,-3.032911,0.09,0.09,90,08301827-0301584,5.735,0.019,0.026,203437.0,5.010,0.075,0.076,181932.4,4.508,0.033,0.036,123942.4,AEE,111,111,000,561614,26.2,0,0,0.7250,0.5020,1.2270
311.086986,-7.361478,0.06,0.06,0,20442087-0721413,5.857,0.017,0.024,124345.5,5.010,0.015,0.021,112178.6,4.765,0.005,0.016,85196.2,AAA,111,111,000,776755,23.0,0,0,0.8470,0.2450,1.0920
186.917327,-24.727306,0.07,0.06,0,12274015-2443383,5.495,0.005,0.018,185964.5,5.010,0.023,0.027,124425.7,4.812,0.011,0.018,93674.2,AAA,111,111,000,464655,57.4,0,0,0.4850,0.1980,0.6830
179.510394,-48.744331,0.08,0.08,90,11580249-4844395,5.834,0.005,0.018,156253.6,5.010,0.089,0.090,147880.2,4.850,0.370,0.370,96921.5,AED,113,111,000,572706,38.6,0,0,0.8240,0.1600,0.9840
5.005729,51.890774,0.08,0.08,0,00200137+5153267,5.616,0.015,0.023,211850.8,5.010,0.198,0.198,147880.2,4.611,0.015,0.021,148600.4,ACA,131,111,000,560636,25.5,0,0,0.6060,0.3990,1.0050
18.882939,60.519028,0.08,0.07,0,01153190+6031085,5.607,0.015,0.023,179733.9,5.010,0.033,0.036,142859.8,4.839,0.023,0.027,104910.8,AEA,111,111,000,461656,26.0,0,0,0.5970,0.1710,0.7680
53.844266,44.419342,0.06,0.06,90,03352262+4425096,6.050,0.015,0.023,123717.2,5.010,0.013,0.020,138009.8,4.624,0.015,0.021,123543.5,AAA,111,111,000,666646,27.9,0,0,1.0400,0.3860,1.4260
238.754502,75.574303,0.06,0.06,90,15550108+7534274,5.378,0.007,0.018,237809.9,5.010,0.023,0.027,128798.3,4.902,0.015,0.021,95635.7,AAA,111,111,000,474667,32.9,0,0,0.3680,0.1080,0.4760
274.416261,9.226347,0.08,0.08,90,18173990+0913348,5.811,0.015,0.023,148946.4,5.011,0.075,0.076,124311.1,4.439,0.001,0.015,136716.2,AEE,111,111,0d0,561626,23.6,0,0,0.8000,0.5720,1.3720
242.380441,-61.834377,0.06,0.06,90,16093130-6150037,5.889,0.013,0.021,124977.0,5.011,0.029,0.033,124311.1,4.803,0.013,0.020,101209.2,AAA,111,111,00d,663666,20.6,0,0,0.8780,0.2080,1.0860
339.159084,-64.997162,0.08,0.06,0,22363818-6459497,5.828,0.015,0.023,141654.4,5.011,0.019,0.024,124311.1,4.637,0.021,0.026,110057.6,AAA,111,111,000,673737,63.0,0,0,0.8170,0.3740,1.1910
88.939891,41.106617,0.06,0.06,90,05554557+4106238,5.844,0.029,0.034,171723.6,5.011,0.029,0.033,169632.9,4.477,0.009,0.017,151572.4,AAA,111,111,000,664656,20.5,0,0,0.8330,0.5340,1.3670
356.121634,-61.139881,0.08,0.08,90,23442919-6108235,5.802,0.019,0.026,166582.7,5.011,0.035,0.038,142728.3,4.751,0.007,0.016,109905.7,AEA,111,111,0d0,662636,76.2,0,0,0.7910,0.2600,1.0510
202.741418,10.225628,0.14,0.07,90,13305794+1013322,5.801,0.023,0.029,140291.1,5.011,0.065,0.067,152936.1,4.673,0.017,0.023,99361.9,AAA,111,111,000,663636,89.4,0,0,0.7900,0.3380,1.1280
272.603009,-65.715134,0.06,0.06,0,18102472-6542544,5.673,0.013,0.021,187598.8,5.011,0.017,0.023,128679.7,4.738,0.011,0.018,111229.5,AAA,111,111,d00,563656,25.0,0,0,0.6620,0.2730,0.9350
350.488429,24.187061,0.10,0.09,0,23215722+2411134,5.593,0.017,0.024,169914.3,5.011,0.248,0.248,133201.8,4.427,0.033,0.036,158715.7,ADE,131,111,000,460616,26.9,0,0,0.5820,0.5840,1.1660
252.105750,55.389824,0.07,0.07,90,16482538+5523233,5.652,0.009,0.019,184769.4,5.011,0.033,0.036,152936.1,4.843,0.009,0.017,94236.7,AEA,111,111,000,661466,38.9,0,0,0.6410,0.1680,0.8090
153.790245,11.674207,0.09,0.07,90,10150965+1140271,5.479,0.013,0.021,176128.6,5.011,0.047,0.049,128679.7,4.808,0.025,0.029,84765.7,AAA,111,111,000,563656,48.7,0,0,0.4680,0.2030,0.6710
115.008557,-0.791769,0.08,0.08,90,07400205-0047303,5.849,0.013,0.021,165131.5,5.011,0.047,0.049,147744.1,4.539,0.033,0.036,120453.7,AEE,111,111,000,662616,61.5,0,0,0.8380,0.4720,1.3100
15.840013,46.547108,0.07,0.07,90,01032160+4632495,5.716,0.027,0.032,200000.0,5.011,0.033,0.036,169632.9,4.713,0.013,0.020,140029.6,AEA,111,111,000,551546,27.5,0,0,0.7050,0.2980,1.0030
266.659298,-48.928036,0.07,0.07,90,17463823-4855409,5.794,0.009,0.019,186135.8,5.011,0.075,0.076,163874.0,4.737,0.003,0.015,119294.4,AEE,111,111,000,661626,22.8,0,0,0.7830,0.2740,1.0570
